id_commande,id_client,id_produit,date_commande,quantite,prix_unitaire,statut,ville_livraison,mode_paiement,id_livreur,date_livraison
CMD001913,C09747,P00497,2024-09-13,5,2362.5,OK,TNG,CARD,L44,2025-07-24
CMD001914,C04131,P00928,2026-04-03,5,3359.69,KO,Rabat,CARD,L14,2026-01-19
CMD001915,C09724,P00745,2024-08-17,4,829.29,DONE,TNG,CASH,L42,2026-04-11
CMD001916,C03226,P00245,04/08/2024,3,2590.06,OK,tanger,CASH,L3,2025-06-17
CMD001917,C08419,P00793,24/08/2025,5,3898.57,OK,TNG,CARD,L12,2025-10-15
CMD001918,C06727,P00100,07/04/2026,4,3026.47,KO,CAS,CARD,L38,2025-11-10
CMD001919,C01159,P00947,2024-06-10,2,4728.72,DONE,Tnja,CARD,L46,2026-04-17
CMD001920,C04664,P00500,2024-05-14,3,1084.08,OK,CAS,CASH,L31,2025-09-30
CMD001921,C04265,P00040,May 30 2025,5,4949.66,KO,Tnja,CASH,,2025-06-13
CMD001922,C00552,P00482,30/11/2025,4,3924.97,KO,tanger,CARD,L6,2025-05-22
CMD001923,C03133,P00453,Nov 02 2024,3,3741.87,OK,Rabat,CASH,L38,2025-06-12
CMD001924,C08958,P00894,2024-08-12,5,851.87,OK,CAS,CARD,L24,2025-12-11
CMD001925,C02855,P00526,2024-12-23,3,4808.6,DONE,TNG,CASH,L30,2026-02-07
CMD001926,C03723,P00993,2025-08-17,5,4009.73,DONE,TNG,CARD,L34,2025-10-07
CMD001927,C00854,P00068,2025-11-24,4,3634.44,DONE,CAS,CASH,L16,2026-05-10
CMD001928,C06652,P00070,Mar 24 2025,-5,3313.19,OK,Tnja,CASH,L28,2025-12-14
CMD001929,C03130,P00494,Apr 30 2025,4,2579.06,KO,CAS,CARD,L9,2025-09-09
CMD001930,C08972,P00857,2025-05-19,4,2233.43,DONE,TNG,CASH,L21,2026-01-16
CMD001931,C07232,P00067,Nov 07 2025,4,1348.23,DONE,Rabat,CASH,L21,2025-05-22
CMD001932,C03151,P00292,19/12/2024,4,1548.67,OK,Rabat,CARD,L41,2026-02-23
CMD001933,C06294,P00394,Oct 23 2025,1,3851.88,OK,TNG,CARD,L44,2025-11-26
CMD001934,C08408,P00937,24/11/2025,4,1457.5,DONE,Tnja,CARD,L6,2025-06-10
CMD001935,C00966,P00248,20/01/2026,5,1561.5,OK,Tnja,CARD,L37,2025-12-16
CMD001936,C05931,P00996,10/07/2025,4,735.67,DONE,Rabat,CASH,L48,2025-12-22
CMD001937,C07270,P00681,2025-11-21,5,4698.75,DONE,Rabat,CARD,L29,2025-08-11
CMD001938,C08934,P00136,2025-06-29,1,1277.75,KO,Rabat,CASH,L49,2025-10-22
CMD001939,C05365,P00761,2025-02-05,5,1166.56,DONE,TNG,CARD,,2025-09-27
CMD001940,C01921,P00996,05/05/2026,2,1001.44,OK,tanger,CASH,L48,2026-03-05
CMD001941,C05244,P00943,2024-12-23,3,4413.73,KO,TNG,CASH,L10,2025-12-04
CMD001942,C03526,P00757,2026-03-17,3,4567.65,DONE,TNG,CASH,,2026-04-12
CMD001943,C08983,P00597,2024-06-04,1,1718.6,DONE,Rabat,CARD,L4,2025-08-12
CMD001944,C03504,P00411,2025-01-26,1,4997.43,DONE,TNG,CARD,L3,2025-12-18
CMD001945,C03479,P00370,2026-04-10,1,4948.24,KO,CAS,CARD,L19,2026-03-17
CMD001946,C05228,P00419,Dec 15 2025,5,568.07,OK,CAS,CASH,L32,2025-11-24
CMD001947,C03096,P00303,2024-09-04,1,0.0,OK,Rabat,CARD,L7,2025-11-25
CMD001948,C03733,P00782,19/04/2025,5,905.42,KO,tanger,CASH,L38,2026-01-28
CMD001949,C08220,P00323,2024-06-29,3,1087.45,OK,CAS,CASH,L20,2025-12-22
CMD001950,C03414,P00708,2025-04-24,2,146.6,DONE,Tnja,CASH,L15,2025-09-27
CMD001951,C02661,P00826,24/04/2026,1,3959.16,KO,Rabat,CASH,L41,2025-07-30
CMD001952,C06074,P00077,2026-03-09,2,4342.3,OK,tanger,CASH,L35,2025-10-03
CMD001953,C03711,P00350,2025-03-18,4,1925.87,KO,tanger,CARD,L2,2025-09-16
CMD001954,C09032,P00401,Jan 13 2025,3,3248.57,OK,CAS,CASH,L31,2025-05-21
CMD001955,C05441,P00177,Mar 01 2026,1,1332.35,OK,Tnja,CARD,L42,2025-09-14
CMD001956,C06472,P00582,2025-11-28,2,1953.88,KO,tanger,CARD,L36,2026-03-01
CMD001957,C06840,P00250,2026-02-10,1,4637.7,KO,Tnja,CASH,L46,2025-07-22
CMD001958,C07623,P00796,2025-07-22,3,1456.0,KO,Rabat,CASH,L41,2026-03-01
CMD001959,C03257,P00326,Oct 06 2025,2,3809.98,OK,Rabat,CARD,L8,2025-06-10
CMD001960,C01639,P00392,20/02/2026,4,2609.91,OK,CAS,CARD,L2,2025-11-12
CMD001961,C03171,P00149,2025-02-26,1,2920.49,DONE,tanger,CARD,L26,2025-12-25
CMD001962,C08616,P00454,2025-11-29,5,2103.53,DONE,CAS,CASH,L40,2026-02-24
CMD001963,C01908,P00022,2024-08-01,5,2581.49,OK,tanger,CARD,L3,2025-12-03
CMD001964,C00293,P00043,22/11/2024,5,1238.95,DONE,TNG,CASH,L35,2025-07-18
CMD001965,C03018,P00019,2025-04-29,5,2666.5,DONE,CAS,CARD,L4,2026-02-04
CMD001966,C06664,P00915,Feb 15 2025,5,336.63,OK,CAS,CASH,L45,2026-03-23
CMD001967,C07236,P00248,2024-10-05,5,3079.21,OK,Rabat,CARD,L50,2025-12-17
CMD001968,C00011,P00534,2025-12-02,4,4663.01,KO,TNG,CASH,L6,2025-12-22
CMD001969,C06183,P00347,2025-06-25,4,3930.63,KO,CAS,CASH,L40,2026-02-27
CMD001970,C01713,P00837,2024-07-08,4,972.98,DONE,Rabat,CARD,L26,2026-04-03
CMD001971,C02651,P00335,Dec 15 2025,2,2500.85,DONE,Rabat,CARD,L45,2025-10-28
CMD001972,C02026,P00640,06/08/2025,3,3067.98,KO,CAS,CASH,L11,2026-05-07
CMD001973,C07956,P00438,2026-01-12,2,4964.96,KO,Tnja,CARD,L17,2026-02-04
CMD001974,C00928,P00608,2025-02-09,5,419.37,DONE,Tnja,CASH,L35,2025-09-27
CMD001975,C04073,P00047,2024-07-09,1,4980.98,KO,Rabat,CARD,L24,2025-08-19
CMD001976,C06966,P00511,05/04/2026,2,3376.34,OK,Rabat,CASH,L12,2026-02-14
CMD001977,C06194,P00684,Mar 29 2026,4,3752.08,KO,tanger,CARD,L47,2025-10-10
CMD001978,C01770,P00980,03/05/2026,1,3527.62,OK,Rabat,CASH,L31,2025-07-18
CMD001979,C04867,P00313,27/07/2024,5,4461.29,OK,Rabat,CARD,L1,2025-11-16
CMD001980,C09754,P00531,2025-12-18,-2,2543.32,KO,TNG,CARD,L18,2026-04-10
CMD001981,C03162,P00299,Mar 06 2026,4,2602.58,OK,Tnja,CARD,L48,2025-09-19
CMD001982,C07249,P00534,10/07/2025,3,4901.74,KO,tanger,CASH,L13,2025-07-20
CMD001983,C06349,P00646,2026-02-04,1,649.49,OK,CAS,CASH,L34,2025-10-29
CMD001984,C06542,P00511,12/07/2025,1,2261.13,OK,Tnja,CARD,L11,2026-04-23
CMD001985,C00596,P00064,12/10/2025,1,2712.05,DONE,TNG,CARD,L45,2026-01-03
CMD001986,C08783,P00571,Mar 01 2026,1,3056.15,KO,tanger,CASH,L20,2025-08-01
CMD001987,C03660,P00720,30/03/2025,2,3705.37,KO,Tnja,CARD,L3,2026-04-18
CMD001988,C02413,P00659,Apr 28 2025,1,3000.06,KO,Rabat,CASH,L11,2026-02-26
CMD001989,C00425,P00483,17/04/2025,2,4201.56,KO,Tnja,CASH,L14,2026-05-09
CMD001990,C03312,P00705,31/03/2025,4,4625.93,KO,tanger,CASH,L30,2025-12-14
CMD001991,C02492,P00119,2025-07-28,3,2167.17,KO,Tnja,CARD,L34,2026-04-14
CMD001992,C09380,P00708,2025-01-10,3,488.39,OK,CAS,CASH,L21,2025-05-24
CMD001993,C04231,P00685,2025-07-12,4,3856.07,OK,Tnja,CARD,L6,2025-06-10
CMD001994,C01538,P00496,2025-11-03,-4,0.0,OK,TNG,CARD,L6,2026-01-14
CMD001995,C01960,P00780,27/12/2025,2,2162.1,DONE,Rabat,CASH,L22,2025-06-27
CMD001996,C06063,P00842,Jul 11 2025,1,523.24,DONE,Tnja,CASH,L16,2026-02-05
CMD001997,C00471,P00852,Mar 06 2025,3,167.28,DONE,CAS,CARD,L38,2025-08-09
CMD001998,C09592,P00595,2025-10-18,3,117.86,KO,Rabat,CASH,L34,2025-06-16
CMD001999,C09488,P00791,10/03/2026,1,4005.83,DONE,CAS,CASH,L33,2026-01-16
CMD002000,C01858,P00554,22/03/2026,4,769.94,DONE,TNG,CASH,L41,2026-02-28
CMD002001,C06366,P00230,Apr 16 2025,5,4949.79,DONE,Rabat,CARD,L15,2025-11-07
CMD002002,C05227,P00297,Jan 02 2026,5,159.65,KO,TNG,CASH,L42,2025-07-20
CMD002003,C09278,P00328,Mar 30 2026,1,3896.39,KO,Tnja,CASH,L10,2026-05-04
CMD002004,C07411,P00385,2026-01-12,5,1828.43,DONE,tanger,CARD,L49,2026-05-06
CMD002005,C09542,P00832,02/04/2025,3,1232.08,OK,Rabat,CASH,L41,2025-09-17
CMD002006,C06301,P00805,2024-09-13,2,2571.17,OK,CAS,CASH,L48,2025-10-29
CMD002007,C06101,P00498,Sep 11 2024,5,618.28,KO,Rabat,CARD,L35,2025-09-27
CMD002008,C05129,P00098,2026-03-25,5,337.26,OK,Tnja,CASH,L5,2025-10-16
CMD002009,C03250,P00001,2025-10-03,1,191.07,OK,TNG,CARD,L43,2026-01-21
CMD002010,C04576,P00639,2025-08-06,4,2696.67,KO,Rabat,CARD,L45,2025-09-09
CMD002011,C00683,P00917,2025-03-01,2,3812.76,OK,Rabat,CARD,L45,2025-10-06
CMD002012,C06615,P00644,2024-12-23,5,2570.03,OK,CAS,CASH,L31,2026-01-05
CMD002013,C02050,P00116,23/10/2024,5,1127.21,KO,TNG,CASH,L28,2026-02-26
CMD002014,C04116,P00558,2025-05-05,5,3781.68,KO,Rabat,CARD,L6,2025-10-22
CMD002015,C09070,P00031,Nov 14 2025,2,2098.76,KO,TNG,CARD,L22,2025-08-22
CMD002016,C08235,P00990,2024-12-29,4,4296.03,KO,Tnja,CASH,L50,2025-10-18
CMD002017,C00907,P00835,11/08/2024,1,1720.43,DONE,tanger,CARD,,2026-03-05
CMD002018,C03819,P00381,2025-09-22,3,1060.29,OK,Rabat,CASH,L42,2025-11-25
CMD002019,C02653,P00436,2026-01-12,2,4586.4,OK,CAS,CARD,L17,2026-01-11
CMD002020,C08311,P00462,30/09/2025,5,4437.33,OK,tanger,CASH,,2025-07-30
CMD002021,C03413,P00158,15/08/2024,1,2935.02,OK,Rabat,CARD,L18,2026-04-27
CMD002022,C02399,P00478,2025-03-12,3,4656.16,KO,tanger,CARD,L27,2026-04-25
CMD002023,C00057,P00934,2025-05-04,4,3277.96,KO,tanger,CARD,L15,2025-08-01
CMD002024,C01442,P00179,2025-02-22,5,3628.5,DONE,Rabat,CARD,L33,2025-06-06
CMD002025,C01656,P00670,2026-02-28,1,724.36,OK,CAS,CASH,L29,2025-08-07
CMD002026,C06581,P00722,06/07/2024,5,4466.82,KO,Tnja,CARD,L22,2026-01-25
CMD002027,C04169,P00130,15/09/2024,4,408.69,KO,Tnja,CASH,L43,2025-09-04
CMD002028,C05904,P00313,09/09/2024,5,3779.08,DONE,Tnja,CARD,L24,2026-04-16
CMD002029,C04192,P00863,2025-01-24,3,4787.99,OK,Tnja,CARD,L10,2025-06-15
CMD002030,C07863,P00662,2025-08-19,2,2164.2,DONE,Tnja,CASH,L30,2026-02-15
CMD002031,C05646,P00166,2025-09-10,5,4119.66,OK,tanger,CARD,L6,2025-12-28
CMD002032,C00634,P00167,18/09/2025,5,2221.22,DONE,CAS,CARD,L47,2025-06-08
CMD002033,C01255,P00563,2025-10-25,3,4960.62,DONE,Rabat,CARD,L30,2026-02-28
CMD002034,C08779,P00168,May 14 2025,4,1401.56,DONE,TNG,CARD,L43,2025-05-22
CMD002035,C03867,P00050,Feb 22 2026,5,1336.64,DONE,Rabat,CASH,L43,2025-10-11
CMD002036,C08072,P00712,01/09/2025,1,2473.82,KO,CAS,CASH,,2026-02-15
CMD002037,C01973,P00997,Jun 19 2025,4,4224.04,DONE,tanger,CASH,L33,2026-03-27
CMD002038,C03151,P00881,26/01/2026,3,3541.88,DONE,TNG,CASH,L17,2025-09-24
CMD002039,C04527,P00561,30/11/2025,3,1992.09,KO,CAS,CASH,L40,2025-09-11
CMD002040,C07258,P00671,14/06/2025,1,925.33,OK,CAS,CASH,L18,2025-10-29
CMD002041,C07295,P00898,21/09/2025,1,4400.2,KO,tanger,CASH,L1,2026-05-02
CMD002042,C08017,P00125,2026-03-19,1,1205.89,KO,CAS,CARD,L8,2026-03-31
CMD002043,C02915,P00328,2024-11-01,1,486.77,DONE,Tnja,CASH,L24,2025-06-19
CMD002044,C00508,P00513,15/08/2024,5,782.21,DONE,TNG,CARD,L37,2026-01-29
CMD002045,C09209,P00205,2024-08-30,1,2721.41,KO,Tnja,CASH,L36,2025-10-29
CMD002046,C03914,P00406,2025-03-23,1,0.0,KO,CAS,CARD,L31,2026-01-01
CMD002047,C03105,P00699,2024-07-04,1,786.12,KO,Tnja,CARD,L21,2025-12-09
CMD002048,C00179,P00501,2025-07-08,1,943.28,KO,Rabat,CARD,L40,2025-12-07
CMD002049,C09043,P00773,25/12/2024,5,1020.14,KO,CAS,CASH,L46,2026-01-11
CMD002050,C05777,P00017,2025-03-29,3,496.07,OK,TNG,CASH,L17,2025-11-23
CMD002051,C08004,P00270,2024-07-25,5,3837.53,OK,Tnja,CASH,L39,2026-03-23
CMD002052,C03022,P00023,Feb 04 2026,5,2463.67,KO,tanger,CARD,L38,2025-12-27
CMD002053,C00295,P00296,15/03/2026,3,683.79,DONE,Rabat,CASH,,2026-04-27
CMD002054,C06532,P00129,19/08/2025,-4,2674.55,KO,tanger,CASH,L14,2025-08-18
CMD002055,C02509,P00571,Aug 11 2024,5,1171.06,DONE,TNG,CARD,L10,2026-03-31
CMD002056,C01234,P00819,2025-12-27,4,2753.4,KO,CAS,CARD,L8,2026-04-27
CMD002057,C09740,P00043,2025-10-21,4,2279.46,OK,CAS,CASH,L34,2025-09-04
CMD002058,C03083,P00991,Jan 03 2026,4,883.26,OK,CAS,CASH,L29,2026-01-04
CMD002059,C03180,P00028,04/02/2026,5,1117.41,DONE,Tnja,CARD,L6,2025-05-19
CMD002060,C08537,P00152,2025-01-08,5,3464.26,DONE,Rabat,CARD,L42,2025-06-10
CMD002061,C03997,P00687,Jun 03 2024,2,576.53,DONE,tanger,CASH,L6,2026-04-11
CMD002062,C06724,P00939,2026-05-03,2,131.19,OK,CAS,CASH,L31,2026-01-17
CMD002063,C02109,P00060,2025-06-14,1,4309.54,KO,Rabat,CASH,L5,2025-10-28
CMD002064,C06050,P00489,20/06/2024,4,2829.49,DONE,tanger,CASH,L48,2025-09-11
CMD002065,C07091,P00668,2025-03-09,4,2889.26,OK,tanger,CASH,L27,2025-08-30
CMD002066,C07261,P00737,2025-04-06,5,1100.1,OK,Rabat,CARD,L12,2026-04-06
CMD002067,C08931,P00812,2024-06-25,2,1480.73,OK,Rabat,CASH,L23,2025-12-31
CMD002068,C02865,P00133,2025-08-24,2,1760.58,DONE,tanger,CARD,L44,2025-11-12
CMD002069,C07314,P00286,Apr 09 2025,1,1389.89,DONE,Rabat,CASH,L36,2025-08-14
CMD002070,C01033,P00824,2025-09-08,2,2389.73,DONE,Rabat,CASH,L46,2026-05-08
CMD002071,C08454,P00584,2026-03-15,2,4679.7,KO,Rabat,CASH,L43,2025-11-08
CMD002072,C09719,P00516,10/03/2025,1,1488.95,KO,TNG,CASH,,2025-08-20
CMD002073,C08752,P00610,2025-03-15,4,4982.01,KO,tanger,CARD,L23,2026-03-02
CMD002074,C02213,P00869,2024-07-17,2,4853.3,DONE,tanger,CASH,L46,2025-10-03
CMD002075,C02612,P00248,2025-02-12,1,2369.11,DONE,Tnja,CASH,L28,2026-01-27
CMD002076,C07065,P00930,2025-03-01,4,3319.91,KO,tanger,CASH,L2,2025-07-23
CMD002077,C01675,P00328,19/11/2025,5,330.15,DONE,TNG,CARD,L26,2026-01-20
CMD002078,C05926,P00897,2025-02-09,4,281.02,DONE,Rabat,CARD,L43,2025-06-29
CMD002079,C02166,P00836,Oct 16 2024,5,4511.76,OK,Rabat,CASH,L47,2025-05-25
CMD002080,C04059,P00612,2024-08-17,4,4846.46,DONE,CAS,CASH,L27,2025-10-30
CMD002081,C07288,P00732,21/10/2025,1,3074.12,DONE,CAS,CASH,L40,2025-07-19
CMD002082,C08993,P00476,2025-09-09,5,4689.76,DONE,tanger,CARD,L42,2026-03-29
CMD002083,C05581,P00391,2026-04-14,2,530.16,KO,TNG,CARD,L29,2026-01-05
CMD002084,C04843,P00182,Apr 07 2025,4,4627.53,DONE,CAS,CASH,L43,2026-04-30
CMD002085,C05004,P00570,26/02/2026,4,4415.48,KO,CAS,CASH,L15,2026-04-15
CMD002086,C07553,P00322,2025-11-19,5,4234.02,DONE,tanger,CARD,L1,2026-01-25
CMD002087,C02803,P00571,28/01/2026,2,4635.6,OK,CAS,CASH,L21,2026-02-06
CMD002088,C00018,P00175,Jun 24 2024,3,4359.63,OK,tanger,CASH,L9,2025-11-02
CMD002089,C08643,P00895,14/04/2025,1,2910.26,DONE,TNG,CARD,,2025-07-28
CMD002090,C02433,P00578,2025-07-15,4,4663.64,OK,TNG,CASH,L1,2025-08-15
CMD002091,C02317,P00274,29/03/2025,2,3506.62,OK,tanger,CARD,L9,2025-10-09
CMD002092,C00354,P00410,26/05/2024,4,3737.65,KO,Rabat,CASH,L45,2026-03-26
CMD002093,C06571,P00599,Nov 20 2025,2,4335.71,DONE,Rabat,CASH,L18,2026-05-09
CMD002094,C07088,P00739,Feb 03 2025,5,4202.13,DONE,TNG,CARD,L44,2026-03-13
CMD002095,C08024,P00296,Jan 19 2026,3,2676.56,KO,TNG,CARD,L5,2025-11-24
CMD002096,C08786,P00352,2026-03-17,3,276.84,KO,Tnja,CASH,L1,2025-06-06
CMD002097,C04319,P00530,2025-01-10,5,1210.27,OK,Rabat,CASH,L39,2025-06-11
CMD002098,C07393,P00243,06/12/2024,3,4219.85,KO,Rabat,CARD,L14,2025-11-21
CMD002099,C06026,P00186,Jan 12 2025,4,4579.83,OK,tanger,CASH,L30,2025-09-02
CMD002100,C05458,P00148,19/04/2025,2,3216.82,OK,Tnja,CARD,L18,2025-08-31
CMD002101,C08492,P00663,12/10/2025,1,2126.48,DONE,Rabat,CASH,L50,2025-10-01
CMD002102,C06287,P00233,Feb 05 2025,1,2786.56,DONE,Rabat,CARD,L3,2025-08-02
CMD002103,C07115,P00788,18/01/2026,2,143.0,KO,Rabat,CARD,L7,2025-12-18
CMD002104,C07912,P00195,17/04/2025,1,2496.31,DONE,tanger,CASH,L12,2026-02-08
CMD002105,C01462,P00112,Sep 08 2024,1,0.0,OK,Rabat,CASH,,2025-07-29
CMD002106,C08910,P00863,2024-10-20,2,0.0,DONE,CAS,CASH,L19,2026-04-26
CMD002107,C00904,P00817,04/06/2025,5,886.72,OK,CAS,CASH,L9,2025-11-30
CMD002108,C09346,P00489,2025-08-09,3,1188.14,DONE,tanger,CARD,L11,2026-03-19
CMD002109,C08522,P00232,May 15 2024,1,3343.61,KO,tanger,CARD,L31,2025-11-23
CMD002110,C04772,P00945,Jul 05 2025,5,989.69,KO,CAS,CASH,L12,2025-09-12
CMD002111,C00238,P00109,2025-09-28,2,216.08,DONE,Tnja,CASH,L7,2025-11-29
CMD002112,C07057,P00470,2025-08-27,4,3057.15,DONE,tanger,CARD,L1,2025-05-13
CMD002113,C05707,P00032,25/08/2024,1,4537.22,DONE,tanger,CARD,L12,2026-04-14
CMD002114,C09010,P00776,25/06/2024,3,466.52,OK,TNG,CARD,L44,2025-08-07
CMD002115,C03948,P00580,2025-02-20,3,1468.82,DONE,Rabat,CASH,L30,2025-09-24
CMD002116,C05485,P00843,2024-12-07,5,3619.25,KO,TNG,CARD,L20,2026-01-05
CMD002117,C01885,P00827,Feb 18 2025,1,3647.8,DONE,TNG,CARD,L15,2025-12-14
CMD002118,C03262,P00719,2025-04-20,5,4997.62,DONE,Tnja,CASH,L24,2025-08-16
CMD002119,C06321,P00242,Mar 21 2026,1,1667.2,DONE,TNG,CASH,L29,2026-04-12
CMD002120,C02277,P00439,04/01/2026,4,4884.07,DONE,CAS,CASH,L36,2025-06-15
CMD002121,C08000,P00992,2024-12-16,3,2151.88,KO,Rabat,CARD,L11,2026-04-24
CMD002122,C09053,P00760,2024-12-20,3,1070.22,DONE,Rabat,CARD,L50,2025-10-29
CMD002123,C02648,P00364,10/09/2024,5,1603.51,OK,Tnja,CARD,L2,2026-01-15
CMD002124,C01061,P00745,2025-12-25,3,3758.93,OK,tanger,CASH,L9,2025-09-10
CMD002125,C07373,P00273,16/11/2025,5,2469.94,OK,tanger,CASH,L41,2026-04-16
CMD002126,C01712,P00305,Dec 19 2025,5,3892.13,KO,CAS,CASH,L24,2025-10-12
CMD002127,C01922,P00583,2026-04-27,5,0.0,DONE,Tnja,CARD,L7,2025-12-07
CMD002128,C05518,P00928,28/10/2024,1,4095.53,OK,Tnja,CARD,L35,2025-07-27
CMD002129,C01513,P00050,2025-04-02,3,2699.03,DONE,Rabat,CASH,L13,2026-01-23
CMD002130,C05230,P00474,02/06/2024,1,2444.31,DONE,CAS,CASH,L30,2025-08-05
CMD002131,C02190,P00930,01/12/2024,1,3833.05,DONE,CAS,CASH,,2025-10-17
CMD002132,C03437,P00155,22/06/2024,4,0.0,DONE,CAS,CASH,L38,2026-04-25
CMD002133,C09373,P00650,07/05/2026,3,4830.75,KO,Tnja,CASH,L49,2025-12-24
CMD002134,C01707,P00344,Oct 13 2024,3,3078.22,OK,CAS,CARD,L15,2025-08-01
CMD002135,C00485,P00315,2024-07-14,-2,227.87,DONE,Tnja,CASH,L3,2026-02-02
CMD002136,C08761,P00977,Feb 13 2025,-3,4170.11,DONE,Rabat,CASH,,2026-01-19
CMD002137,C08877,P00261,29/01/2026,4,2593.07,KO,Tnja,CASH,L10,2025-10-09
CMD002138,C02421,P00891,10/08/2025,5,2466.62,OK,tanger,CARD,L38,2025-09-12
CMD002139,C03468,P00678,2024-08-17,4,0.0,DONE,tanger,CASH,L8,2025-12-27
CMD002140,C09585,P00715,Feb 17 2026,5,846.97,DONE,tanger,CASH,L3,2026-04-13
CMD002141,C04598,P00916,2025-10-31,1,520.11,OK,TNG,CARD,,2026-02-15
CMD002142,C02763,P00610,18/12/2024,4,4925.03,OK,CAS,CASH,L47,2025-12-19
CMD002143,C05017,P00001,05/06/2024,5,4800.63,DONE,TNG,CARD,L25,2026-01-30
CMD002144,C00907,P00220,2025-02-17,5,2907.0,OK,CAS,CARD,L26,2025-12-15
CMD002145,C07880,P00327,Feb 12 2025,1,3080.54,DONE,Tnja,CARD,L29,2025-11-26
CMD002146,C04482,P00865,Jan 22 2026,3,739.97,KO,TNG,CASH,L31,2025-08-29
CMD002147,C01323,P00753,29/10/2025,2,0.0,OK,Rabat,CARD,L7,2025-10-23
CMD002148,C01457,P00081,22/06/2024,1,4983.29,OK,Rabat,CARD,L27,2026-03-27
CMD002149,C06597,P00762,2025-01-06,4,4472.99,DONE,CAS,CASH,L13,2025-11-10
CMD002150,C05856,P00615,Jul 02 2025,4,3045.86,OK,Rabat,CARD,L14,2025-06-13
CMD002151,C03528,P00058,26/03/2026,2,1617.82,KO,Tnja,CASH,,2025-10-06
CMD002152,C08210,P00528,2024-08-07,4,4970.15,DONE,Rabat,CASH,L5,2026-02-26
CMD002153,C00834,P00865,Mar 30 2026,5,532.92,KO,TNG,CARD,L2,2026-02-09
CMD002154,C01673,P00810,2026-05-01,2,3705.33,OK,Rabat,CARD,L14,2025-10-17
CMD002155,C00315,P00075,26/03/2025,3,3286.96,OK,CAS,CASH,L20,2026-04-15
CMD002156,C01967,P00283,Jan 31 2026,3,4318.19,OK,Tnja,CARD,L48,2025-10-08
CMD002157,C07507,P00804,2025-07-10,5,2827.28,KO,Rabat,CASH,L28,2026-02-26
CMD002158,C00304,P00492,17/11/2024,5,1555.82,DONE,TNG,CASH,L28,2026-01-30
CMD002159,C03700,P00046,2025-03-20,5,1881.72,KO,Tnja,CASH,L6,2026-02-17
CMD002160,C05905,P00635,2026-02-09,3,2026.3,OK,CAS,CASH,L40,2025-11-09
CMD002161,C03562,P00334,Aug 10 2024,4,1273.69,OK,tanger,CASH,L38,2025-11-04
CMD002162,C03936,P00683,07/07/2025,2,2651.84,DONE,Rabat,CARD,L17,2025-06-22
CMD002163,C09559,P00068,2026-04-28,4,3629.42,DONE,Rabat,CASH,,2026-01-01
CMD002164,C01551,P00531,26/12/2025,1,1248.04,DONE,Tnja,CASH,L5,2025-05-21
CMD002165,C01444,P00465,2024-12-07,3,2675.44,DONE,CAS,CARD,L50,2026-05-02
CMD002166,C08988,P00027,2024-10-08,3,2038.06,KO,CAS,CARD,L37,2025-06-22
CMD002167,C08734,P00371,22/10/2025,1,4834.13,DONE,CAS,CARD,L38,2025-09-16
CMD002168,C00901,P00759,2024-09-18,2,414.84,KO,Rabat,CARD,L38,2026-04-11
CMD002169,C09268,P00203,2024-09-30,3,2423.39,DONE,Rabat,CASH,L18,2025-08-14
CMD002170,C05819,P00755,Jun 18 2024,2,4776.8,KO,tanger,CASH,L19,2026-02-21
CMD002171,C03946,P00839,Oct 18 2025,2,1497.41,OK,CAS,CARD,L36,2026-01-16
CMD002172,C04279,P00046,2025-08-12,5,1071.25,OK,Rabat,CASH,L32,2025-06-18
CMD002173,C00379,P00230,2025-05-24,2,1960.46,DONE,Rabat,CARD,L18,2025-07-14
CMD002174,C09641,P00541,2024-09-04,3,1673.49,OK,CAS,CASH,L46,2025-09-27
CMD002175,C00286,P00960,19/01/2025,1,2364.93,KO,CAS,CASH,L9,2025-09-29
CMD002176,C00981,P00817,2024-07-23,1,2757.92,KO,TNG,CARD,L39,2025-06-28
CMD002177,C00910,P00815,2024-09-16,3,3106.21,OK,Rabat,CASH,L12,2026-04-01
CMD002178,C06246,P00460,2024-12-16,5,3803.05,KO,tanger,CARD,L47,2025-06-10
CMD002179,C08040,P00025,15/11/2025,2,976.55,OK,Tnja,CASH,L24,2025-09-02
CMD002180,C08550,P00503,25/11/2025,1,390.01,KO,CAS,CASH,L47,2025-11-18
CMD002181,C05049,P00385,2024-12-05,5,316.89,DONE,TNG,CARD,L30,2025-08-02
CMD002182,C03212,P00640,14/11/2025,3,3800.76,OK,Tnja,CARD,L8,2026-05-08
CMD002183,C03292,P00848,Feb 12 2026,5,973.46,DONE,Tnja,CASH,L29,2025-08-12
CMD002184,C00928,P00355,31/10/2024,1,1862.57,KO,Tnja,CASH,L6,2025-07-02
CMD002185,C00880,P00584,2025-10-16,-5,1923.03,KO,CAS,CASH,L14,2025-10-26
CMD002186,C03858,P00793,2025-09-27,-5,2858.34,OK,Rabat,CASH,L31,2025-09-30
CMD002187,C02472,P00201,2025-07-01,5,3457.31,KO,TNG,CASH,L7,2025-12-14
CMD002188,C00406,P00024,25/12/2025,5,930.58,OK,TNG,CARD,L2,2025-05-13
CMD002189,C06078,P00064,16/11/2025,1,1839.25,KO,TNG,CASH,L40,2025-12-24
CMD002190,C08940,P00829,2024-12-13,1,2371.3,OK,tanger,CASH,L1,2025-09-24
CMD002191,C08939,P00583,May 04 2026,4,4389.32,DONE,Rabat,CASH,L10,2025-06-25
